0,0
0.8,0.055555556
3.9,0.166666667
3.9,0.111111111
4.4,0.222222222
4.7,0.277777778
5.3,0.333333333
6.8,0.388888889
7,0.444444444
8.3,0.5
11.5,0.555555556
12.1,0.611111111
13,0.666666667
18.9,0.722222222
21.5,0.777777778
27.5,0.833333333
33.4,0.888888889
35.7,0.944444444
37,1
