0,0
2,0.043478261
2.4,0.086956522
2.6,0.130434783
2.7,0.173913043
3.1,0.260869565
3.1,0.217391304
3.2,0.304347826
3.3,0.347826087
3.9,0.391304348
4.3,0.434782609
5,0.47826087
5.6,0.52173913
6.3,0.565217391
7.1,0.608695652
7.9,0.652173913
8.3,0.695652174
8.6,0.739130435
14.6,0.782608696
16.5,0.826086957
21.2,0.869565217
21.8,0.913043478
27.7,0.956521739
29,1
