0,0
1,0.043478261
1.2,0.086956522
1.3,0.173913043
1.3,0.130434783
1.4,0.217391304
1.5,0.260869565
1.9,0.347826087
1.9,0.304347826
2.5,0.391304348
2.9,0.434782609
3.5,0.47826087
3.8,0.52173913
4,0.565217391
4.6,0.608695652
5.4,0.652173913
5.6,0.695652174
6.4,0.739130435
11,0.782608696
11.4,0.826086957
12.9,0.869565217
18,0.913043478
19.5,0.956521739
21,1
